"","school","treat","girl","sooloca","boy"
"47300",1,0,0,144,1
"47301",1,1,0,145,1
"47302",1,1,1,145,0
"47303",0,1,1,145,0
"47304",1,1,0,145,1
"47305",0,1,1,145,0
"47306",1,1,0,145,1
"47307",1,1,1,145,0
"47308",0,1,0,145,1
"47309",1,1,1,145,0
"47310",0,1,1,145,0
"47311",0,1,0,145,1
"47312",1,1,1,145,0
"47313",0,1,0,145,1
"47314",1,1,0,145,1
"47315",0,1,0,145,1
"47316",1,1,1,145,0
"47317",0,1,1,145,0
"47318",1,0,0,146,1
"47319",1,0,1,146,0
"47320",1,0,1,146,0
"47321",0,0,1,146,0
"47322",1,0,1,146,0
"47323",0,0,0,146,1
"47324",0,0,1,146,0
"47325",1,1,0,147,1
"47326",1,1,0,147,1
"47327",1,1,0,147,1
"47328",1,1,1,147,0
"47329",1,1,1,147,0
"47330",1,1,0,147,1
"47331",0,1,0,147,1
"47332",0,1,1,147,0
"47333",1,1,0,147,1
"47334",1,1,0,147,1
"47335",1,1,0,147,1
"47336",1,1,1,147,0
"47337",1,1,0,147,1
"47338",1,1,1,147,0
"47339",1,1,0,147,1
"47340",0,1,0,147,1
"47341",1,1,0,147,1
"47342",0,1,0,147,1
"47343",1,1,1,147,0
"47344",1,1,1,147,0
"47345",1,1,1,147,0
"47346",1,1,1,147,0
"47347",1,1,0,147,1
"47348",1,1,1,147,0
"47349",1,1,1,147,0
"47350",1,1,1,147,0
"47351",1,1,0,147,1
"47352",1,1,1,147,0
"47353",1,1,0,147,1
"47354",1,1,1,147,0
"47355",1,1,1,147,0
"47356",1,1,1,147,0
"47357",0,1,0,147,1
"47358",1,1,0,147,1
"47359",1,1,1,148,0
"47360",1,1,0,148,1
"47361",1,1,1,148,0
"47362",1,1,1,148,0
"47363",1,1,1,148,0
"47364",1,1,0,148,1
"47365",1,1,1,148,0
"47366",1,1,0,148,1
"47367",1,1,0,148,1
"47368",1,1,1,148,0
"47369",1,1,0,148,1
"47370",1,1,1,148,0
"47371",1,1,0,148,1
"47372",1,1,1,148,0
"47373",1,1,0,148,1
"47374",1,1,0,148,1
"47375",1,1,0,148,1
"47377",0,1,1,148,0
"47378",1,1,0,148,1
"47379",1,1,0,148,1
"47380",1,1,0,148,1
"47381",0,1,0,148,1
"47382",0,1,1,148,0
"47383",1,1,0,148,1
"47384",1,1,0,148,1
"47385",0,1,0,148,1
"47386",1,1,0,148,1
"47387",1,1,1,148,0
"47388",1,1,0,148,1
"47389",0,1,1,148,0
"47390",1,1,0,148,1
"47391",1,1,1,148,0
"47392",1,1,1,148,0
"47394",1,1,1,148,0
"47395",1,1,0,148,1
"47396",1,1,0,148,1
"47397",1,1,1,148,0
"47398",1,1,1,148,0
"47399",1,1,0,148,1
"47400",1,1,1,148,0
"47401",1,1,0,148,1
"47402",1,1,0,148,1
"47403",1,1,1,148,0
"47404",1,1,0,148,1
"47405",0,1,1,148,0
"47406",1,1,1,148,0
"47407",1,1,1,148,0
"47408",1,1,0,148,1
"47409",1,1,1,148,0
"47411",1,1,1,148,0
"47412",0,1,1,148,0
"47413",1,1,1,148,0
"47414",1,1,0,148,1
"47415",1,1,0,148,1
"47416",1,1,0,148,1
"47417",0,1,1,148,0
"47418",1,1,1,148,0
"47419",1,1,0,149,1
"47420",1,1,1,149,0
"47421",1,1,0,149,1
"47422",1,1,0,149,1
"47423",1,1,0,149,1
"47424",1,1,1,149,0
"47425",1,1,1,149,0
"47426",1,1,0,149,1
"47427",1,1,1,149,0
"47429",1,1,0,149,1
"47430",1,1,0,149,1
"47431",1,1,0,149,1
"47432",0,1,1,149,0
"47433",1,1,1,149,0
"47434",1,1,1,149,0
"47435",1,1,0,149,1
"47436",1,1,1,149,0
"47437",1,1,1,149,0
"47438",1,1,0,149,1
"47439",1,1,0,150,1
"47440",1,1,1,150,0
"47441",1,1,1,150,0
"47442",1,1,1,150,0
"47443",1,1,1,150,0
"47444",1,1,0,150,1
"47445",1,1,0,150,1
"47446",1,1,0,150,1
"47447",1,1,0,150,1
"47448",1,1,1,150,0
"47449",1,1,1,150,0
"47450",1,1,1,150,0
"47451",1,1,0,150,1
"47452",1,1,0,150,1
"47453",1,1,1,150,0
"47455",1,1,0,150,1
"47456",1,1,0,150,1
"47457",0,1,1,150,0
"47458",0,1,1,150,0
"47459",1,1,0,150,1
"47460",1,1,1,150,0
"47461",1,1,0,150,1
"47462",1,1,0,150,1
"47464",1,1,1,150,0
"47466",1,1,0,150,1
"47467",1,1,0,150,1
"47468",1,1,1,150,0
"47469",1,1,0,150,1
"47470",0,1,1,150,0
"47471",1,1,1,150,0
"47472",1,1,1,150,0
"47473",1,1,0,150,1
"47475",1,1,0,150,1
"47476",1,1,1,150,0
"47477",1,1,0,150,1
"47478",1,1,0,150,1
"47479",1,1,0,150,1
"47480",1,1,0,150,1
"47481",1,1,1,150,0
"47484",1,1,1,150,0
"47485",1,1,0,150,1
"47486",1,1,1,150,0
"47487",1,1,1,150,0
"47488",1,1,0,150,1
"47490",1,1,1,150,0
"47491",0,0,0,151,1
"47492",1,0,1,151,0
"47493",0,0,0,151,1
"47494",0,0,0,151,1
"47495",0,0,1,151,0
"47496",0,0,1,151,0
"47497",1,0,0,151,1
"47498",1,0,0,151,1
"47499",0,0,0,151,1
"47500",0,0,0,151,1
"47501",1,0,1,151,0
"47502",0,0,1,151,0
"47503",1,0,0,151,1
"47505",1,0,0,151,1
"47506",1,0,0,151,1
"47507",1,0,1,151,0
"47509",0,0,1,151,0
"47510",0,0,0,151,1
"47511",1,0,1,151,0
"47512",0,0,0,151,1
"47513",1,0,1,151,0
"47514",0,0,1,151,0
"47515",1,0,0,151,1
"47516",0,0,0,151,1
"47517",1,0,1,151,0
"47518",1,0,0,151,1
"47519",1,0,0,151,1
"47520",0,0,0,151,1
"47521",1,0,0,151,1
"47522",0,0,1,151,0
"47523",1,1,0,152,1
"47524",1,1,0,152,1
"47525",0,1,1,152,0
"47526",1,1,1,152,0
"47527",1,1,1,152,0
"47528",0,1,1,152,0
"47529",1,1,1,152,0
"47530",0,1,1,152,0
"47531",0,1,1,152,0
"47532",0,1,0,152,1
"47533",0,1,0,152,1
"47534",1,1,1,152,0
"47535",1,1,0,152,1
"47536",0,1,1,152,0
"47537",1,1,0,152,1
"47538",0,1,1,152,0
"47539",0,1,1,152,0
"47540",1,1,1,152,0
"47541",0,1,1,152,0
"47542",1,1,0,152,1
"47543",0,1,0,152,1
"47544",0,1,0,152,1
"47545",1,1,1,152,0
"47546",1,1,1,152,0
"47547",1,1,1,152,0
"47548",1,1,1,152,0
"47549",1,1,0,152,1
"47550",0,1,0,152,1
"47551",1,1,0,152,1
"47552",1,1,0,152,1
"47553",1,1,1,152,0
"47554",0,1,1,152,0
"47555",1,1,0,152,1
"47556",1,1,1,152,0
"47557",1,1,0,152,1
"47558",1,1,0,152,1
"47559",1,1,0,152,1
"47560",1,1,0,152,1
"47561",0,1,0,152,1
"47562",0,1,1,152,0
"47563",0,1,1,152,0
"47564",0,1,1,152,0
"47565",0,1,1,152,0
"47566",0,1,1,152,0
"47567",1,1,1,152,0
"47568",0,1,1,152,0
"47569",0,1,1,152,0
"47570",1,1,1,152,0
"47571",0,1,1,152,0
"47572",1,1,1,152,0
"47573",1,1,0,152,1
"47574",0,1,1,152,0
"47575",1,1,1,152,0
"47576",1,1,0,152,1
"47577",0,1,0,152,1
"47578",1,1,1,152,0
"47579",1,1,0,152,1
"47580",0,0,1,153,0
"47581",1,0,0,153,1
"47582",0,0,0,153,1
"47583",0,0,1,153,0
"47584",1,0,1,153,0
"47585",0,0,1,153,0
"47586",1,0,1,153,0
"47587",0,0,1,153,0
"47588",0,0,1,153,0
"47589",1,0,1,153,0
"47590",0,0,1,153,0
"47591",0,0,0,153,1
"47592",0,0,1,153,0
"47593",0,0,0,153,1
"47594",0,0,0,153,1
"47595",0,0,1,153,0
"47596",1,1,0,154,1
"47597",0,1,1,154,0
"47598",1,1,0,154,1
"47599",1,1,0,154,1
"47600",0,1,1,154,0
"47601",1,1,1,154,0
"47602",0,1,0,154,1
"47603",1,1,0,154,1
"47604",0,0,0,155,1
"47605",0,0,0,155,1
"47606",0,0,0,155,1
"47607",0,0,0,155,1
"47608",1,0,0,155,1
"47609",1,0,0,155,1
"47610",1,0,1,155,0
"47611",1,0,1,155,0
"47613",1,0,0,155,1
"47614",1,0,1,155,0
"47615",0,0,0,155,1
"47616",0,0,0,155,1
"47617",1,0,0,155,1
"47618",1,0,0,155,1
"47619",1,0,1,156,0
"47620",0,0,1,156,0
"47621",1,0,0,156,1
"47622",1,0,1,156,0
"47623",1,0,1,156,0
"47624",1,0,1,156,0
"47625",1,0,1,156,0
"47626",1,0,1,156,0
"47627",0,0,1,156,0
"47628",1,0,1,156,0
"47629",0,0,1,156,0
"47630",1,0,0,156,1
"47631",0,0,0,156,1
"47632",0,0,1,156,0
"47633",1,0,1,156,0
"47634",0,0,1,156,0
"47635",1,0,0,156,1
"47636",1,0,1,156,0
"47637",1,0,1,156,0
"47638",1,0,0,156,1
"47639",1,0,1,156,0
"47641",1,0,0,156,1
"47642",0,0,1,156,0
"47643",0,0,0,156,1
"47644",1,0,0,156,1
"47645",1,0,0,156,1
"47646",1,0,0,156,1
"47647",0,0,0,156,1
"47648",1,0,1,156,0
"47649",1,0,1,156,0
"47650",1,0,0,156,1
"47651",1,0,1,156,0
"47652",0,0,0,156,1
"47653",1,0,1,156,0
"47654",1,0,0,156,1
"47655",0,0,0,156,1
"47656",0,0,1,156,0
"47657",1,0,1,156,0
"47658",1,0,0,156,1
"47659",1,0,0,156,1
"47660",0,0,1,156,0
"47661",1,0,0,156,1
"47663",0,0,1,157,0
"47664",1,0,1,157,0
"47665",1,0,0,157,1
"47666",1,0,1,157,0
"47667",1,0,0,157,1
"47668",1,0,0,157,1
"47669",1,0,1,157,0
"47670",1,0,1,157,0
"47671",1,0,1,157,0
"47672",0,0,0,157,1
"47673",0,0,1,157,0
"47674",1,0,1,157,0
"47675",0,0,0,157,1
"47676",1,0,1,157,0
"47677",0,0,1,157,0
"47678",1,0,1,157,0
"47679",0,0,1,157,0
"47681",1,0,0,157,1
"47682",1,0,0,157,1
"47683",1,0,1,157,0
"47684",1,0,1,157,0
"47685",1,0,0,157,1
"47686",1,0,0,157,1
"47687",0,0,1,157,0
"47688",0,0,0,157,1
"47689",0,0,1,157,0
"47690",0,0,0,157,1
"47691",1,0,1,157,0
"47692",0,0,1,157,0
"47693",1,0,0,157,1
"47694",1,0,0,157,1
"47695",0,0,0,157,1
"47697",1,0,1,157,0
"47698",0,0,1,157,0
"47699",0,0,1,157,0
"47700",1,0,0,157,1
"47701",1,0,0,157,1
"47702",1,0,0,157,1
"47703",1,0,0,157,1
"47704",1,0,1,157,0
"47706",1,0,1,157,0
"47707",0,0,1,157,0
"47708",1,0,0,157,1
"47709",1,0,1,157,0
"47710",1,0,0,157,1
"47711",1,1,0,158,1
"47712",0,1,0,158,1
"47713",1,1,1,158,0
"47714",0,1,0,158,1
"47715",1,1,1,158,0
"47716",1,1,1,158,0
"47717",1,1,1,158,0
"47718",1,1,0,158,1
"47719",1,1,1,158,0
"47720",1,1,1,158,0
"47721",1,1,0,158,1
"47722",1,1,0,158,1
"47723",1,1,0,158,1
"47724",1,1,0,158,1
"47725",1,1,1,158,0
"47726",1,1,0,158,1
"47727",0,1,0,158,1
"47728",0,1,1,158,0
"47729",1,1,0,158,1
"47730",1,1,0,158,1
"47731",1,1,0,158,1
"47732",1,1,0,158,1
"47733",1,1,0,158,1
"47734",0,1,0,158,1
"47735",1,1,1,158,0
"47736",1,1,0,158,1
"47738",0,0,0,159,1
"47739",1,0,1,159,0
"47740",1,0,0,159,1
"47741",1,0,1,159,0
"47742",1,0,1,159,0
"47743",1,0,0,159,1
"47745",1,0,0,159,1
"47746",1,0,0,159,1
"47747",1,0,1,159,0
"47748",1,0,0,159,1
"47749",1,0,1,159,0
"47750",1,0,1,159,0
"47752",1,0,1,159,0
"47753",0,0,0,159,1
"47755",0,0,1,159,0
"47756",1,0,0,159,1
"47758",1,0,0,159,1
"47759",0,0,1,159,0
"47761",1,0,1,159,0
"47762",1,0,0,159,1
"47763",1,0,0,159,1
"47764",1,0,0,159,1
"47766",1,1,0,160,1
"47768",1,1,0,160,1
"47769",0,1,0,160,1
"47770",1,1,0,160,1
"47771",1,1,1,160,0
"47772",1,1,1,160,0
"47773",1,1,1,160,0
"47774",1,1,0,160,1
"47775",1,1,1,160,0
"47777",1,1,1,160,0
"47778",0,1,1,160,0
"47779",1,0,1,161,0
"47780",1,0,0,161,1
"47781",0,0,1,161,0
"47782",1,0,0,161,1
"47783",1,0,1,161,0
"47784",1,0,0,161,1
"47785",0,0,1,161,0
"47786",0,0,0,161,1
"47787",0,0,1,161,0
"47788",1,0,0,161,1
"47789",0,0,1,161,0
"47790",1,0,0,161,1
"47791",0,0,0,161,1
"47792",1,0,0,161,1
"47793",1,0,1,161,0
"47794",1,0,1,161,0
"47795",1,0,0,161,1
"47796",1,0,0,161,1
"47797",1,0,1,161,0
"47798",1,0,1,161,0
"47799",0,0,0,161,1
"47800",1,0,1,161,0
"47801",0,0,1,161,0
"47802",1,0,0,161,1
"47803",1,0,0,161,1
"47804",0,0,1,161,0
"47805",1,0,0,161,1
"47806",0,0,0,161,1
"47807",1,1,0,162,1
"47808",1,1,0,162,1
"47809",1,1,1,162,0
"47810",1,1,0,162,1
"47811",1,1,0,162,1
"47812",1,1,0,162,1
"47813",1,1,0,162,1
"47814",1,1,0,162,1
"47815",1,1,1,162,0
"47816",1,0,0,163,1
"47817",1,0,1,163,0
"47818",0,0,1,163,0
"47819",1,0,1,163,0
"47820",1,0,0,163,1
"47821",1,0,1,163,0
"47822",0,0,0,163,1
"47823",0,0,1,163,0
"47825",1,0,0,163,1
"47826",1,0,1,163,0
"47827",1,0,1,163,0
"47828",0,0,0,163,1
"47829",0,0,0,163,1
"47831",0,0,0,163,1
"47832",1,0,1,163,0
"47833",1,0,0,163,1
"47834",0,0,0,163,1
"47835",1,0,0,163,1
"47836",1,0,1,163,0
"47837",0,0,1,163,0
"47838",1,0,0,163,1
"47839",0,0,0,163,1
"47840",1,0,1,163,0
"47841",1,0,1,163,0
"47842",1,0,1,163,0
"47843",0,0,1,163,0
"47844",1,0,1,164,0
"47845",0,0,0,164,1
"47846",1,0,0,164,1
"47847",1,0,1,164,0
"47848",0,0,1,164,0
"47849",0,0,1,164,0
"47850",1,0,0,164,1
"47851",0,0,1,164,0
"47852",0,0,1,164,0
"47853",1,0,1,164,0
"47854",1,0,1,164,0
"47855",1,0,1,164,0
"47856",1,0,0,164,1
"47857",0,0,0,164,1
"47858",1,0,1,164,0
"47859",1,0,0,164,1
"47860",1,0,0,164,1
"47861",0,0,1,164,0
"47862",1,0,1,164,0
"47863",1,0,1,164,0
"47864",1,0,1,164,0
"47865",1,0,1,164,0
"47866",0,0,1,164,0
"47867",1,0,0,164,1
"47868",0,0,0,164,1
"47869",1,0,0,164,1
"47870",1,0,0,164,1
"47871",1,0,0,164,1
"47872",1,0,1,164,0
"47873",1,0,1,164,0
"47874",1,0,1,164,0
"47875",1,0,0,164,1
"47876",1,0,0,164,1
"47877",1,0,1,164,0
"47878",1,1,1,165,0
"47879",1,1,0,165,1
"47880",1,1,0,165,1
"47881",1,1,1,165,0
"47882",0,1,0,165,1
"47883",1,1,1,165,0
"47884",1,1,0,165,1
"47885",0,1,1,165,0
"47886",1,1,0,165,1
"47887",1,1,1,165,0
"47888",1,1,1,165,0
"47889",1,1,0,165,1
"47890",1,1,0,165,1
"47891",1,1,1,165,0
"47892",1,1,1,165,0
"47893",1,1,1,165,0
"47894",0,1,1,165,0
"47895",0,1,0,165,1
"47896",0,1,1,165,0
"47897",1,1,0,165,1
"47898",1,1,0,165,1
"47899",0,1,1,165,0
"47900",1,1,0,166,1
"47901",1,1,0,166,1
"47902",1,1,0,166,1
"47903",1,1,0,166,1
"47904",1,1,1,166,0
"47905",1,1,1,166,0
"47906",1,1,1,166,0
"47907",1,1,0,166,1
"47908",1,1,0,166,1
"47909",1,1,1,166,0
"47910",1,1,0,166,1
"47911",1,1,0,166,1
"47912",1,1,0,166,1
"47913",1,1,1,167,0
"47914",0,1,1,167,0
"47915",1,1,0,167,1
"47916",1,1,1,167,0
"47917",1,1,1,167,0
"47918",0,1,1,167,0
"47919",1,1,1,167,0
"47920",1,1,1,167,0
"47921",1,1,0,167,1
"47922",1,1,1,167,0
"47923",1,1,1,167,0
"47924",1,1,1,167,0
"47925",1,1,0,167,1
"47926",1,1,1,167,0
"47927",1,1,1,167,0
"47928",0,1,1,167,0
"47929",1,1,0,167,1
"47930",1,1,1,167,0
"47931",0,1,0,167,1
"47932",1,1,1,167,0
"47933",1,1,1,167,0
"47934",1,1,0,167,1
"47935",1,1,1,167,0
"47936",1,1,1,167,0
"47937",1,1,0,167,1
"47938",1,1,0,167,1
"47939",1,1,1,167,0
"47940",1,1,0,167,1
"47941",1,1,0,167,1
"47942",0,1,1,167,0
"47943",1,1,0,167,1
"47944",1,1,1,167,0
"47945",1,1,1,167,0
"47946",1,1,0,167,1
"47947",0,1,0,167,1
"47948",0,1,1,167,0
"47949",1,1,1,167,0
"47950",1,1,0,167,1
"47951",0,1,0,167,1
"47952",0,1,1,167,0
"47953",0,1,1,167,0
"47954",0,1,1,167,0
"47955",1,1,1,167,0
"47956",1,1,0,167,1
"47957",1,1,1,167,0
"47958",1,1,1,167,0
"47959",1,1,1,167,0
"47960",1,1,1,167,0
"47961",1,1,1,167,0
"47962",0,1,1,167,0
"47963",0,1,1,168,0
"47964",1,1,0,168,1
"47965",0,1,1,168,0
"47966",1,1,0,168,1
"47967",1,1,0,168,1
"47968",1,1,0,168,1
"47970",1,1,1,169,0
"47971",1,1,0,169,1
"47972",1,1,1,169,0
"47973",1,1,0,169,1
"47974",1,1,0,169,1
"47975",1,1,1,169,0
"47976",1,1,1,169,0
"47977",1,1,0,169,1
"47978",1,1,1,169,0
"47979",1,1,1,169,0
"47980",0,1,1,169,0
"47981",0,1,0,169,1
"47982",0,1,0,169,1
"47983",0,1,1,169,0
"47984",0,1,1,169,0
"47985",1,1,0,169,1
"47986",1,1,0,169,1
"47987",1,1,0,169,1
"47988",1,1,1,169,0
"47989",1,1,0,169,1
"47990",1,1,1,169,0
"47991",1,1,0,169,1
"47992",1,1,0,169,1
"47993",1,1,1,169,0
"47994",1,1,1,169,0
"47995",1,1,0,169,1
"47996",0,1,0,169,1
"47997",1,1,0,169,1
"47998",1,1,0,169,1
"47999",1,1,1,169,0
"48000",1,1,1,169,0
"48001",1,1,1,170,0
"48002",1,1,0,170,1
"48003",1,1,1,170,0
"48004",1,1,1,170,0
"48005",1,1,0,170,1
"48006",1,1,0,170,1
"48007",1,1,0,170,1
"48008",1,1,1,170,0
"48009",1,1,0,170,1
"48010",1,1,1,170,0
"48011",0,1,0,170,1
"48012",1,1,0,170,1
"48013",1,1,0,170,1
"48014",1,1,0,170,1
"48015",1,1,1,170,0
"48016",1,1,1,170,0
"48017",1,1,0,170,1
"48018",1,1,0,170,1
"48019",1,1,1,170,0
"48020",0,1,1,170,0
"48021",1,1,1,171,0
"48024",1,1,0,171,1
"48025",1,1,1,171,0
"48026",0,1,0,171,1
"48027",0,1,0,171,1
"48028",1,1,1,171,0
"48029",1,1,1,171,0
"48030",1,1,0,171,1
"48031",1,1,0,171,1
"48032",1,1,1,171,0
"48033",1,1,1,171,0
"48035",1,1,0,172,1
"48036",0,1,0,172,1
"48037",0,1,1,172,0
"48038",1,1,0,172,1
"48039",0,1,0,172,1
"48040",1,1,0,172,1
"48041",0,1,1,172,0
"48042",0,1,1,172,0
"48043",1,0,1,173,0
"48045",0,0,1,173,0
"48046",0,0,0,173,1
"48047",0,0,1,173,0
"48048",0,0,0,173,1
"48049",1,0,1,173,0
"48050",0,0,1,173,0
"48051",0,0,0,173,1
"48052",0,0,0,173,1
"48053",0,0,1,173,0
"48054",0,0,1,173,0
"48055",1,0,1,173,0
"48056",1,0,1,173,0
"48057",1,0,1,173,0
"48058",1,0,0,173,1
"48059",1,0,1,173,0
"48060",1,0,0,173,1
"48061",0,0,1,173,0
"48062",0,0,1,173,0
"48063",1,0,1,173,0
"48064",0,0,1,174,0
"48065",0,0,1,174,0
"48066",0,0,1,174,0
"48067",1,0,0,174,1
"48068",0,0,1,174,0
"48069",1,0,1,174,0
"48070",0,0,1,174,0
"48071",0,0,1,174,0
"48072",1,0,0,174,1
"48073",1,0,1,174,0
"48074",1,0,0,174,1
"48075",1,0,0,174,1
"48076",1,0,1,174,0
"48077",0,0,1,174,0
"48078",1,0,1,174,0
"48079",0,0,0,174,1
"48080",1,0,0,174,1
"48081",1,0,0,174,1
"48082",1,0,1,174,0
"48083",1,0,1,174,0
"48084",1,1,1,175,0
"48085",1,1,1,175,0
"48086",1,1,0,175,1
"48087",0,1,1,175,0
"48088",1,1,0,175,1
"48089",1,1,1,175,0
"48090",1,1,1,175,0
"48091",0,1,0,175,1
"48092",1,1,0,175,1
"48093",1,1,0,175,1
"48094",0,1,1,175,0
"48095",1,1,1,175,0
"48096",1,1,1,175,0
"48097",0,1,0,175,1
"48098",0,1,1,175,0
"48099",0,1,0,175,1
"48100",1,1,0,175,1
"48101",0,1,1,175,0
"48102",1,1,1,175,0
"48103",1,1,1,175,0
"48104",1,1,1,175,0
"48105",1,1,0,175,1
"48106",1,1,1,175,0
"48107",1,1,1,175,0
"48108",1,1,0,175,1
"48109",1,1,0,175,1
"48110",1,1,1,175,0
"48111",0,1,1,175,0
"48112",0,1,0,176,1
"48113",1,1,0,176,1
"48114",1,1,1,176,0
"48115",1,1,0,176,1
"48116",1,1,0,176,1
"48117",1,1,0,176,1
"48118",1,1,0,176,1
"48119",1,1,1,176,0
"48120",1,1,0,176,1
"48121",1,1,0,176,1
"48122",1,1,1,176,0
"48123",1,1,1,176,0
"48124",1,1,0,176,1
"48125",1,1,1,176,0
"48126",1,1,0,176,1
"48127",1,1,0,176,1
"48128",1,1,1,176,0
"48129",0,1,1,176,0
"48130",0,1,1,176,0
"48131",0,1,0,176,1
"48132",0,1,0,176,1
"48133",1,1,0,176,1
"48134",1,1,1,176,0
"48135",1,1,0,176,1
"48136",1,1,1,176,0
"48137",1,1,1,176,0
"48139",1,1,1,176,0
"48140",1,1,1,176,0
"48141",1,1,0,176,1
"48142",1,1,1,176,0
"48143",1,1,0,176,1
"48144",0,1,0,176,1
"48145",1,1,1,176,0
"48146",1,1,0,176,1
"48147",1,1,0,176,1
"48148",0,1,0,176,1
"48149",1,1,0,177,1
"48150",0,1,0,177,1
"48151",1,1,0,177,1
"48153",1,1,1,177,0
"48154",0,1,0,177,1
"48155",1,1,0,177,1
"48156",1,1,0,177,1
"48157",1,0,1,178,0
"48158",1,0,1,178,0
"48159",0,0,0,178,1
"48160",1,0,1,178,0
"48161",0,0,1,178,0
"48162",1,0,0,178,1
"48163",1,0,0,178,1
"48165",1,0,1,178,0
"48166",0,0,0,178,1
"48167",1,0,1,178,0
"48168",0,0,0,178,1
"48169",1,0,0,178,1
"48170",0,0,1,178,0
"48171",1,0,0,178,1
"48172",1,0,1,178,0
"48173",0,0,1,178,0
"48174",1,0,1,178,0
"48175",1,0,1,178,0
"48176",1,0,1,178,0
"48177",1,0,1,178,0
"48178",1,0,1,178,0
"48179",1,0,0,178,1
"48180",1,0,1,179,0
"48181",1,0,1,179,0
"48182",1,0,1,179,0
"48183",1,0,1,179,0
"48184",1,0,1,179,0
"48185",1,0,0,179,1
"48186",1,0,0,179,1
"48187",1,0,0,179,1
"48188",1,0,0,179,1
"48189",1,0,0,179,1
"48190",1,0,0,179,1
"48191",1,0,1,179,0
"48192",1,0,1,179,0
"48193",1,0,1,179,0
"48194",0,0,0,179,1
"48195",1,0,1,179,0
"48196",1,0,1,179,0
"48197",1,0,1,179,0
"48198",1,0,0,179,1
"48199",1,0,1,179,0
"48200",1,0,1,179,0
"48201",1,0,1,179,0
"48202",0,0,0,180,1
"48203",1,0,1,180,0
"48204",1,0,1,180,0
"48205",1,0,1,180,0
"48206",1,0,0,180,1
"48207",1,0,1,180,0
"48208",1,0,0,180,1
"48209",0,0,1,180,0
"48210",1,0,1,180,0
"48211",0,0,0,180,1
"48212",0,0,1,180,0
"48213",1,0,0,180,1
"48214",1,0,1,180,0
"48215",1,0,1,180,0
"48216",1,0,0,180,1
"48218",0,0,1,180,0
"48219",0,0,0,180,1
"48220",1,0,0,180,1
"48221",1,0,0,180,1
"48222",1,0,1,180,0
"48223",1,0,1,180,0
"48224",1,0,0,180,1
"48225",0,0,1,180,0
"48226",1,0,1,180,0
"48227",1,0,0,180,1
"48228",1,0,1,180,0
"48229",0,0,1,180,0
"48230",1,0,1,180,0
"48231",1,0,0,180,1
"48232",1,0,1,180,0
"48233",0,0,0,180,1
"48234",1,0,1,180,0
"48235",1,0,1,180,0
"48236",1,0,1,180,0
"48237",1,0,0,180,1
"48238",1,0,1,180,0
"48239",0,0,0,180,1
"48240",1,0,1,180,0
"48241",1,0,1,180,0
"48242",1,0,0,180,1
"48243",1,0,1,180,0
"48244",1,0,0,180,1
"48245",1,0,0,180,1
"48247",1,0,1,180,0
"48248",1,0,0,180,1
"48249",1,0,0,180,1
"48250",1,0,0,180,1
"48251",1,0,1,180,0
"48252",1,0,1,180,0
"48253",1,0,1,180,0
"48254",0,0,0,180,1
"48255",1,0,1,180,0
"48256",0,0,1,180,0
"48257",1,0,0,180,1
"48258",0,0,0,180,1
"48259",1,0,0,180,1
"48260",0,0,0,180,1
"48261",0,0,0,180,1
"48263",1,0,0,180,1
"48264",1,0,0,180,1
"48265",1,0,1,180,0
"48266",1,0,1,180,0
"48267",1,0,0,180,1
"48269",1,1,1,181,0
"48270",1,1,1,181,0
"48271",1,1,0,181,1
"48272",1,1,0,181,1
"48273",1,1,0,181,1
"48274",1,1,1,181,0
"48275",1,1,0,181,1
"48276",1,1,1,181,0
"48277",0,1,0,181,1
"48278",1,1,1,181,0
"48279",0,1,0,181,1
"48280",0,1,0,181,1
"48281",1,1,1,181,0
"48282",1,1,0,181,1
"48283",1,1,1,181,0
"48284",0,1,1,181,0
"48285",1,1,1,181,0
"48286",1,1,0,181,1
"48287",1,1,1,181,0
"48288",1,1,0,181,1
"48289",1,1,1,181,0
"48290",1,1,0,181,1
"48291",1,1,0,181,1
"48292",1,1,1,181,0
"48293",1,1,0,181,1
"48294",0,1,1,181,0
"48295",1,1,0,181,1
"48296",1,1,1,181,0
"48297",1,1,0,181,1
"48298",1,1,0,181,1
"48299",0,1,1,181,0
"48300",0,1,0,181,1
"48301",1,1,1,181,0
"48302",0,1,0,181,1
"48303",1,1,0,181,1
"48304",1,1,1,181,0
"48305",1,1,0,181,1
"48306",1,1,1,181,0
"48307",1,1,1,181,0
"48308",1,1,0,181,1
"48309",1,1,0,181,1
"48310",1,0,1,182,0
"48311",1,0,1,182,0
"48312",1,0,1,182,0
"48313",1,0,0,182,1
"48314",0,0,0,182,1
"48315",1,0,0,182,1
"48316",1,0,1,182,0
"48317",0,0,1,182,0
"48318",1,0,0,182,1
"48319",1,0,0,182,1
"48320",1,0,1,182,0
"48321",1,0,1,182,0
"48322",1,0,1,182,0
"48323",1,0,0,182,1
"48324",0,0,1,182,0
"48325",0,0,0,182,1
"48326",1,0,0,182,1
"48327",1,0,0,182,1
"48328",0,0,1,182,0
"48329",0,0,0,182,1
"48330",1,0,0,182,1
"48331",1,0,0,182,1
"48332",0,0,1,182,0
"48334",1,0,0,182,1
"48335",1,0,1,182,0
"48336",1,0,0,182,1
"48337",1,0,0,182,1
"48338",1,0,1,182,0
"48339",0,0,1,182,0
"48340",1,1,0,183,1
